Project_ID,Duration_Days,Skills_Required,Complexity,Client_Budget_Min,Avg_Past_Bids,Num_Bidders,Client_History,Freelancer_Exp_Years,Freelancer_Success_Rate,Urgency,Location,Client_Budget_Max,Final_Bid
278,21,Data Science,Low,3568,1975.9857425127423,28,New,12,0.91,High,USA,4346,4592.71
279,37,Data Science,High,3680,1867.7079015598208,35,Repeat,7,0.98,Normal,India,5421,5432.26
280,52,Mobile Dev,High,2060,155.40467333313504,14,New,3,0.96,High,Europe,4570,4530.43
281,80,Mobile Dev,Medium,4439,1730.238200901413,48,New,3,0.88,Normal,Other,7138,4150.42
282,63,Data Science,High,320,1423.3725531551245,19,Repeat,4,0.88,High,Other,2858,2777.41
283,26,Graphic Design,Medium,1443,2157.959657783483,12,Repeat,2,0.97,Low,India,2008,2015.66
284,34,Graphic Design,High,4726,1013.7914201921561,6,Repeat,6,0.99,Low,India,5189,8406.72
285,42,Writing,Low,2362,3628.6946985715945,30,New,5,0.88,Normal,USA,4496,2373.57
286,55,Writing,Low,2514,1546.6380294302053,26,New,10,0.99,Low,USA,3032,2118.78
287,58,Mobile Dev,Low,2261,5015.742558776829,15,Repeat,10,0.91,High,India,4098,4324.59
288,12,Data Science,Low,4220,1814.6639884150304,49,Repeat,13,0.99,Low,USA,4845,3032.61
289,31,Graphic Design,Medium,3081,1383.587156839013,47,New,2,0.96,High,Europe,5951,3208.49
290,31,Data Science,Low,957,481.9954673456933,42,Repeat,12,0.99,High,USA,3091,1905.12
291,25,Web Dev,Medium,872,4478.4541366272015,39,New,10,0.95,Low,Europe,1193,1015.15
292,34,Data Science,Medium,2592,3123.017823969702,42,New,2,0.87,Low,India,4876,2362.41
293,32,Web Dev,Medium,119,815.6305346758244,38,New,14,0.86,High,USA,2335,1755.43
294,68,Writing,High,905,1444.808478312443,12,New,2,0.94,Low,Other,1811,1620.17
295,73,Writing,Medium,1480,5992.506571550079,45,New,4,0.86,Low,USA,2792,1433.4
296,65,Mobile Dev,High,2275,4865.268051683939,33,Repeat,3,0.89,Normal,Europe,3054,3072.25
297,52,Data Science,Medium,2505,2196.736491740397,7,Repeat,9,0.88,High,Europe,2760,4340.59
298,23,Data Science,High,3463,3323.945759099762,7,Repeat,13,0.91,Normal,India,6107,11696.52
299,8,Web Dev,High,3526,2583.7003795684705,48,New,5,0.94,High,Other,6451,4836.31
300,39,Writing,Low,980,362.8789575950103,23,Repeat,12,0.99,Low,India,3956,2869.13
301,68,Web Dev,Medium,3208,4705.260503895503,4,Repeat,1,0.99,High,India,3503,3747.47
302,53,Writing,High,1433,4344.36876235588,20,Repeat,2,1.0,Low,India,4257,3173.47
303,21,Web Dev,Low,1784,2541.4935398008843,35,New,7,0.96,Normal,Other,2646,1885.75
304,48,Writing,Medium,3064,5098.498250751671,42,Repeat,8,0.99,High,Other,3639,4037.97
305,34,Web Dev,Low,1705,3278.2237051019047,42,Repeat,6,0.97,Normal,Europe,4081,2064.43
306,50,Writing,High,2657,531.46937055905,8,New,13,0.99,High,USA,3766,8447.75
307,10,Web Dev,Low,543,1667.5267979442558,17,Repeat,7,0.87,Normal,USA,1572,1124.19
308,41,Data Science,Low,2142,2851.3710911021994,39,Repeat,2,0.99,Low,India,2732,1372.2
309,28,Mobile Dev,Medium,878,755.1780464581633,10,New,14,0.89,High,Other,3244,3049.36
310,50,Web Dev,High,3259,3490.8249782479943,14,Repeat,12,0.94,Normal,USA,3871,6315.35
311,57,Mobile Dev,Medium,1846,855.3237458478985,35,New,6,0.93,Low,India,4014,2429.37
312,64,Data Science,Medium,4040,1322.972885082854,47,Repeat,12,0.93,Low,Other,6871,4374.28
313,67,Data Science,Low,520,5379.804418828636,38,New,6,0.96,High,USA,2775,1166.37
314,89,Writing,High,1951,5998.902470041218,44,New,4,0.93,High,USA,4406,4004.92
315,36,Mobile Dev,Medium,2208,3368.982062673118,48,New,11,0.95,High,USA,4612,3254.09
316,37,Graphic Design,High,4774,3774.9443692708246,7,New,4,0.93,Normal,USA,7358,8189.84
317,71,Writing,Medium,4096,4814.972209519617,39,Repeat,2,0.85,Low,Other,4774,4008.81
318,22,Mobile Dev,Low,1458,4222.416052793922,49,New,3,0.94,Low,Other,4022,1512.37
319,29,Web Dev,Medium,4010,1217.4292862300906,5,New,10,0.93,High,Europe,4120,6640.18
320,58,Web Dev,Medium,2726,2558.2784185498995,6,Repeat,6,0.94,Low,USA,4192,4046.02
321,62,Data Science,Medium,2787,3280.431635614143,7,Repeat,4,0.85,Low,Europe,4215,3544.91
322,71,Graphic Design,High,4306,2254.315154058242,14,Repeat,3,0.92,High,Other,4593,6042.85
323,50,Web Dev,Low,590,1180.2210930831002,47,New,14,0.98,Low,Other,2193,988.49
324,28,Mobile Dev,High,1395,4456.2630627590315,25,Repeat,1,0.9,Low,Other,1924,1826.5
325,36,Mobile Dev,Medium,2181,1313.251469714243,29,New,12,0.92,High,Europe,3772,4865.66
326,51,Web Dev,Low,3471,1673.8426829055538,14,Repeat,11,0.87,Normal,Europe,3586,4734.88
327,27,Mobile Dev,High,2272,1826.1397485013301,43,Repeat,14,0.92,High,USA,5143,6506.8
328,70,Mobile Dev,Medium,3274,1096.4084982844101,19,Repeat,11,0.91,Low,India,5291,5548.49
329,31,Data Science,Low,4164,5119.876994522697,8,New,11,0.98,High,India,5295,7404.78
330,6,Graphic Design,Low,3853,3722.1054653584724,5,New,13,0.86,High,Europe,6631,8826.16
331,21,Data Science,Medium,3929,5033.276560454012,32,New,3,0.99,Low,Other,6571,4306.95
332,37,Graphic Design,Low,2049,3038.316484028289,25,New,1,0.94,Low,Europe,3496,2088.55
333,13,Mobile Dev,Low,3480,3189.4437847063023,23,New,4,0.93,Normal,Other,4505,3551.76
334,47,Graphic Design,High,511,3754.446086286031,22,New,12,0.98,Normal,USA,919,1274.57
335,52,Mobile Dev,Low,1522,2319.8793319946067,49,New,4,0.88,Low,Other,3312,1166.86
336,43,Mobile Dev,High,3081,3055.0169547619557,43,New,11,0.88,Normal,India,5707,6148.28
337,46,Data Science,High,1776,3349.4535050459385,27,New,12,0.98,Normal,Other,3680,3893.29
338,30,Data Science,High,1746,5728.223251636919,31,New,1,0.99,High,Europe,2059,1902.4
339,54,Writing,High,2811,5315.012571173503,36,New,7,0.98,High,India,3045,3148.22
340,29,Web Dev,Low,4059,906.0882077259586,24,New,5,0.86,Normal,Other,5134,3898.88
341,28,Writing,Low,1339,391.50243073622516,46,Repeat,1,0.95,High,India,1849,970.92
342,17,Writing,High,702,4129.953617785348,41,Repeat,5,0.92,High,Other,3428,2145.71
343,64,Graphic Design,Low,2037,437.81219987253263,31,Repeat,12,0.97,Low,USA,3472,2594.25
344,11,Mobile Dev,High,125,503.0537299730497,20,Repeat,7,0.87,Normal,Europe,818,791.38
345,61,Mobile Dev,High,4779,1081.6908715382356,33,New,6,0.99,Normal,USA,5148,6427.26
346,40,Mobile Dev,High,1167,2207.486481570394,20,Repeat,10,0.9,Low,Other,1651,2123.84
347,49,Web Dev,Medium,479,2694.727254329572,23,Repeat,5,0.9,Low,Other,3433,2126.68
348,24,Graphic Design,Low,1384,3188.3615030794554,5,New,8,0.88,Low,India,1502,1810.64
349,69,Graphic Design,Low,4564,5954.885928887216,46,New,9,0.85,High,India,7034,5210.99
350,12,Mobile Dev,High,3282,2403.6116150657067,13,Repeat,1,0.9,Low,Other,4235,4874.02
351,20,Writing,Low,3847,1570.105614640599,16,Repeat,6,0.87,Low,Other,6681,4170.84
352,18,Web Dev,High,2356,3515.226590220665,16,New,2,0.96,Low,Europe,5194,5364.66
353,80,Writing,Low,4027,1408.6330727509787,11,Repeat,13,0.96,Low,Other,5127,5890.95
354,19,Data Science,High,4220,5652.179075982525,20,New,8,0.97,High,Europe,6865,9531.77
355,70,Graphic Design,High,645,1666.63766696658,9,Repeat,5,0.85,Normal,USA,937,1382.91
356,36,Graphic Design,Medium,374,5941.114693571639,32,New,1,0.9,Low,USA,1376,636.88
357,67,Writing,High,3541,2599.208913727946,10,New,5,0.85,Low,Other,4629,4388.6
358,55,Web Dev,Medium,2369,4904.213143077946,30,Repeat,10,0.93,Normal,Other,3755,3932.7
359,29,Graphic Design,Low,3208,3942.4399015177546,8,Repeat,13,0.99,Normal,USA,4660,5075.85
360,62,Writing,Low,3022,5610.940920501704,9,Repeat,5,0.91,Low,Europe,5542,4092.51
361,67,Web Dev,Medium,3487,3808.7476745158065,42,New,2,0.98,Low,Europe,4722,2737.99
362,66,Writing,Low,1970,3550.125179734826,18,Repeat,4,0.99,Normal,Other,3080,2168.08
363,26,Web Dev,Medium,4113,3969.1868007257976,16,New,13,0.89,Low,Other,5600,7165.35
364,62,Mobile Dev,Low,210,4750.823363045587,17,New,6,0.85,High,Europe,661,528.65
365,62,Web Dev,Medium,1855,5408.223548316227,8,Repeat,1,0.96,Low,India,3815,3008.47
366,53,Data Science,Medium,4903,1710.8671655644757,43,Repeat,11,0.94,Low,USA,5178,4173.5
367,56,Mobile Dev,High,1467,1325.1894874986456,20,New,9,0.9,High,Other,2430,3143.41
368,46,Writing,Low,1628,350.94571964598106,39,Repeat,7,0.91,Normal,USA,1893,1254.09
369,74,Mobile Dev,High,651,2314.963337805061,26,New,6,0.86,Normal,Europe,1174,1131.65
370,19,Mobile Dev,Medium,233,5100.182383602596,13,New,1,0.98,Normal,Europe,1183,654.28
371,58,Writing,High,3011,558.6659575257866,33,Repeat,8,0.89,Low,USA,5767,5018.72
372,64,Writing,Medium,2113,3300.342447310608,48,New,8,0.86,Normal,Other,4673,3076.08
373,12,Data Science,Low,3362,4214.513521951727,11,New,4,0.97,High,Other,5117,4924.44
374,57,Writing,Low,1160,5045.590243758193,25,Repeat,4,0.92,High,India,3984,2318.75
375,64,Graphic Design,Low,2607,3563.0673835566545,5,New,1,0.96,Low,USA,3461,2616.89
376,9,Graphic Design,Medium,2122,1239.9720596287736,44,New,13,0.99,Normal,Other,3892,3183.18
377,72,Data Science,High,2286,5792.537110576611,38,New,9,0.91,Normal,Europe,3643,3468.73
378,10,Web Dev,Low,2765,703.7113358519217,46,Repeat,14,0.86,High,USA,5373,3895.94
379,51,Web Dev,Medium,3270,4648.647729012206,43,Repeat,8,0.89,Normal,Other,4904,2775.09
380,59,Graphic Design,High,2827,656.3714594833554,40,New,13,0.86,High,USA,5331,6532.95
381,44,Writing,Medium,3435,989.0017799345239,44,Repeat,10,0.87,Low,USA,3680,3320.32
382,56,Data Science,Medium,2746,5404.561223115428,5,Repeat,7,0.98,High,India,3029,4948.9
383,20,Web Dev,Low,695,4555.486752820295,37,Repeat,2,0.99,Normal,Other,2609,1039.12
384,17,Web Dev,Medium,4206,2288.2233867071027,38,Repeat,7,0.95,High,Europe,4904,4209.59
385,34,Mobile Dev,Medium,2474,3886.537486438793,26,New,4,0.96,Normal,USA,3573,3054.1
386,23,Graphic Design,High,3521,2824.8962470075617,42,Repeat,3,0.96,Low,India,5896,4588.81
387,21,Writing,Low,2378,539.2459012434351,31,Repeat,11,0.87,High,USA,3577,3609.5
388,67,Data Science,Medium,1264,4368.59655558137,2,New,14,0.86,Low,India,2599,3347.39
389,23,Web Dev,Medium,717,4615.0459838564975,30,New,12,0.95,Low,Europe,2219,1765.73
390,62,Mobile Dev,High,4960,5311.697108989296,17,Repeat,10,0.86,High,Europe,6985,11683.31
391,59,Graphic Design,Medium,4244,3312.7284776759884,38,New,4,0.97,High,India,4975,4603.99
392,66,Graphic Design,Medium,550,4087.857013358517,38,Repeat,10,0.94,High,India,2579,1757.25
393,27,Data Science,Medium,1898,2712.594947492977,8,New,13,0.87,Low,USA,3735,4234.83
394,13,Web Dev,Medium,4686,2015.6191657807844,41,New,6,0.95,High,Other,6644,5447.81
395,16,Data Science,Medium,1992,2558.4449718504393,34,Repeat,7,0.94,Normal,India,3281,2557.38
396,5,Data Science,High,2554,5483.751286487253,23,Repeat,2,0.91,Normal,Europe,3500,3065.47
397,62,Mobile Dev,Medium,2322,1110.4020175085036,44,Repeat,7,0.97,Normal,Europe,4222,2685.66
398,5,Graphic Design,Medium,3908,1603.7239330801913,28,New,10,0.9,Normal,Europe,4203,4238.6
399,38,Writing,Medium,1384,3696.216129559733,30,Repeat,2,0.91,Low,Europe,3121,1802.15
400,52,Graphic Design,Medium,2627,830.2457311329392,17,New,11,0.95,Low,Europe,4632,6038.21
401,5,Graphic Design,Low,1857,5367.407393166698,22,New,2,0.96,Low,Europe,4255,2399.46
402,20,Mobile Dev,Low,322,426.33277540008606,12,New,1,0.89,Normal,Europe,835,430.16
403,65,Writing,Low,4464,4568.576915599701,22,Repeat,13,0.85,Low,USA,4881,5174.52
404,68,Web Dev,Low,1000,2336.3090758234043,10,New,11,0.88,Low,Other,1644,1660.14
405,67,Writing,High,2465,449.3186056270476,28,Repeat,7,0.89,Normal,Other,5264,4629.27
406,73,Web Dev,Low,4580,5081.128178254613,40,New,1,0.99,High,Europe,6846,3867.18
407,26,Writing,High,1709,3896.692372880663,23,New,3,0.98,Low,India,4339,3542.0
408,71,Data Science,Low,4821,201.82344851661003,16,New,11,0.95,Low,India,5624,5757.76
409,80,Writing,High,3390,1715.0671630499874,44,New,8,0.96,High,Other,4510,4653.4
410,30,Mobile Dev,Low,1323,2209.4668051913914,24,New,1,0.94,Low,USA,2010,1135.87
411,20,Web Dev,Medium,2007,2037.0821710607363,30,Repeat,12,0.97,Normal,Europe,4317,4399.69
412,55,Graphic Design,Low,1462,3065.3008698234057,40,New,14,0.9,High,Europe,1663,1581.32
413,61,Mobile Dev,Low,2851,3231.7973035795476,17,Repeat,14,0.93,Low,Europe,3524,4215.11
414,33,Web Dev,Low,4069,2471.011004089976,4,Repeat,6,0.95,Low,Europe,4541,4594.35
415,82,Web Dev,Medium,1368,2090.856481850463,17,Repeat,12,0.92,Low,Other,4172,3947.72
416,73,Graphic Design,High,1331,3100.794570496824,9,New,2,0.97,Low,Europe,2744,3097.94
417,51,Data Science,High,4168,346.65011707766087,27,Repeat,9,0.99,Normal,Europe,5736,7272.23
418,66,Mobile Dev,Medium,1847,3924.4302961849457,43,New,2,0.95,High,Other,4468,2520.57
419,73,Graphic Design,Low,2658,3694.9977238863207,10,New,6,0.86,Normal,USA,2819,3068.11
420,80,Graphic Design,Low,837,1783.435828392125,36,Repeat,4,0.94,Normal,USA,3598,1386.63
421,20,Data Science,Low,4536,1200.1653649537272,8,New,9,0.95,Low,Other,4730,5795.18
422,52,Mobile Dev,High,3079,576.9620898734186,9,New,1,0.89,Low,Other,5492,5274.43
423,89,Graphic Design,High,2051,3585.9609451407523,36,New,1,0.9,Low,India,2584,1984.63
424,43,Data Science,Medium,1881,3478.066594623432,49,New,10,0.94,High,India,3907,2436.4
425,37,Mobile Dev,Medium,629,3269.910827146736,47,New,3,0.96,Normal,India,1666,689.77
426,27,Writing,High,4229,5915.866868894833,40,Repeat,11,0.98,Normal,Other,4641,5986.35
427,14,Web Dev,Low,4518,3259.533049475892,37,Repeat,6,0.96,Normal,Europe,5290,4008.73
428,73,Data Science,Low,1304,4372.4757703226915,7,New,3,0.87,High,Other,1642,1500.96
429,38,Web Dev,Low,2086,810.5718902265518,8,New,7,0.9,Low,Other,2931,2820.39
430,56,Writing,Low,446,1898.9791167355459,13,Repeat,9,0.87,Low,Other,3332,1993.76
431,14,Graphic Design,Medium,1315,1761.3626973286346,40,Repeat,12,0.96,High,Other,2365,1926.81
432,23,Graphic Design,Medium,2868,3519.456709269349,2,Repeat,10,0.89,High,USA,5792,7683.03
433,62,Mobile Dev,High,344,2085.2573858888827,44,New,2,0.87,Low,Other,616,419.24
434,5,Data Science,Medium,2825,3900.2385971897925,44,Repeat,4,0.86,Normal,USA,3730,2174.86
435,73,Data Science,Low,3151,4187.024974329962,26,Repeat,3,0.87,Low,Other,4421,2395.85
436,8,Mobile Dev,High,232,347.0855474878123,13,Repeat,6,0.89,High,Europe,2859,2630.25
437,20,Web Dev,Medium,1470,3892.5826177707545,28,New,5,0.97,High,Europe,3971,2880.02
438,28,Graphic Design,Medium,2196,833.2060693312219,24,Repeat,12,0.89,Low,USA,2613,3584.07
439,84,Graphic Design,Medium,1187,2871.0415158550686,20,New,3,0.89,Normal,India,4081,2710.33
440,6,Data Science,Medium,1747,4400.472938998241,22,New,9,0.98,High,India,2755,3602.27
441,36,Data Science,Medium,1991,4264.568226279104,22,New,12,0.92,High,India,4941,5429.1
442,88,Mobile Dev,Low,1820,1903.9618882351474,25,New,8,0.93,High,India,2728,2543.87
443,28,Writing,Low,4102,1743.3402251957843,14,New,3,0.85,Low,India,5792,4555.53
444,16,Web Dev,Low,2360,2725.3250709553895,43,Repeat,10,0.86,Low,India,3178,1752.59
445,54,Writing,Medium,218,1253.7024356540553,37,New,5,0.96,High,Other,2764,1335.68
446,39,Writing,High,3003,5851.989224344607,16,New,5,0.9,Low,USA,3458,4752.74
447,37,Data Science,Low,2908,2167.7648671867705,2,Repeat,5,0.87,Normal,Other,3103,3342.69
448,37,Data Science,Low,994,5549.510652971237,35,Repeat,8,0.91,Low,Europe,3283,1752.15
449,65,Data Science,Medium,1365,5463.350033315777,43,New,3,0.86,High,USA,2004,1279.84
450,55,Writing,High,462,2284.3665772395393,32,Repeat,3,0.96,Normal,USA,2284,1483.05
451,47,Web Dev,Low,1873,1636.3950987964988,33,Repeat,8,0.86,Low,Europe,4006,2685.33
452,16,Data Science,Low,413,4659.3884619786395,37,New,9,0.86,High,India,3171,1594.78
453,71,Graphic Design,High,1806,1491.8604082473744,30,New,5,0.91,High,India,3863,4339.51
454,69,Web Dev,Medium,3565,3199.2913812804863,11,Repeat,10,0.94,Normal,Europe,5170,6659.74
455,37,Graphic Design,High,4467,797.5328403563559,22,Repeat,8,0.96,Low,Other,6751,7500.87
456,44,Web Dev,Medium,1889,2407.7031041141627,37,New,14,0.86,Low,Other,3892,3614.05
457,78,Data Science,Low,2493,607.2063033824331,25,Repeat,5,0.9,Low,USA,2868,2416.0
458,47,Mobile Dev,High,3710,1808.1216172134361,28,Repeat,12,0.89,Low,Other,5123,5861.28
459,48,Data Science,High,3794,4041.9683684146958,22,New,4,0.96,Normal,Other,4636,5950.39
460,33,Writing,Low,2380,5949.146865818556,19,New,2,0.91,High,Other,4596,3088.18
461,17,Writing,Low,1089,1640.6244395634828,5,New,11,0.94,High,Europe,1344,1829.48
462,16,Web Dev,Medium,3780,2918.929549713634,48,Repeat,14,0.92,High,USA,6108,4390.81
463,50,Writing,Low,2563,2771.069770814545,19,Repeat,13,0.94,Low,Europe,5386,4374.14
464,6,Data Science,Low,1004,1227.2987601142347,10,New,14,0.9,Low,Other,2797,2269.54
465,39,Graphic Design,High,3144,3718.90386175542,31,Repeat,4,0.89,Low,Europe,4506,4164.54
466,85,Data Science,Medium,3497,4389.523938908535,36,Repeat,2,0.86,Low,USA,4647,2692.45
467,12,Web Dev,Low,4097,1011.2339781032421,46,New,7,0.88,High,India,6222,3533.08
468,30,Writing,High,4939,4579.178749597688,31,Repeat,7,0.88,High,USA,6826,7994.79
469,78,Graphic Design,Low,1010,4245.945569403623,40,New,9,0.99,Normal,Other,2784,1655.05
470,38,Mobile Dev,Low,2707,1304.4558528415964,47,New,12,0.99,Normal,Other,4743,2792.9
471,11,Graphic Design,Low,1845,3946.343606939734,7,Repeat,4,0.89,Low,USA,4626,3225.7
472,72,Graphic Design,Low,2223,2452.979324276607,15,Repeat,5,0.87,Normal,India,5060,3588.7
473,62,Data Science,Medium,4442,4134.655852092414,47,Repeat,11,0.89,High,India,5161,4633.74
474,79,Mobile Dev,High,1951,3052.166585579747,30,New,4,0.97,High,India,4130,4260.51
475,33,Web Dev,High,4771,431.6054001191983,33,New,4,0.98,High,USA,7091,7725.28
476,40,Web Dev,Low,3865,4753.756880606089,15,Repeat,5,0.93,High,Other,5518,4755.2
477,25,Graphic Design,High,1715,3400.25955960664,21,New,3,0.93,Low,Other,4268,3558.23
478,40,Graphic Design,Low,2490,4390.048543723586,10,Repeat,14,0.92,Low,Other,2617,3924.98
479,14,Writing,High,2862,887.5198830495126,13,Repeat,9,0.88,Normal,Europe,5285,6281.67
480,77,Mobile Dev,Medium,1305,4369.443964728139,15,Repeat,14,0.86,Low,Other,2844,2978.02
481,28,Graphic Design,Medium,4126,2569.947202821418,24,Repeat,7,0.94,Normal,India,6582,6320.62
482,68,Writing,High,2779,4825.712207550483,49,New,1,0.97,High,Europe,4329,2613.26
483,53,Mobile Dev,Low,2546,3655.120370639473,35,Repeat,1,0.96,Normal,USA,5543,2413.17
484,40,Web Dev,Low,3412,2226.1774328283313,17,New,1,0.99,Low,India,4635,3318.19
485,86,Writing,Low,4487,1331.2141706465848,19,Repeat,3,0.97,Low,USA,5351,3725.59
486,28,Mobile Dev,Low,2201,4923.156386539569,42,New,9,0.89,High,Other,2387,2196.54
487,27,Writing,Medium,3316,3427.1270819226756,41,Repeat,13,0.87,Low,Europe,5561,4071.31
488,66,Graphic Design,Low,3769,5926.688224887049,34,New,13,0.91,High,USA,5356,5841.64
489,41,Data Science,Low,3130,2334.908721520776,6,New,8,0.9,Low,India,4238,5047.62
490,16,Web Dev,Low,2624,4161.457446276911,40,Repeat,13,0.96,High,India,3789,2690.58
491,59,Graphic Design,Low,4217,3793.502099892413,11,Repeat,9,0.86,Normal,USA,6953,7425.33
492,17,Graphic Design,Medium,3407,3879.852999331575,23,New,5,0.99,Normal,Other,6033,4903.12
493,27,Mobile Dev,High,2842,4461.332792533593,44,Repeat,7,0.99,High,Europe,4971,4568.03
494,34,Writing,High,2061,963.7834379002812,45,New,13,0.86,Normal,Other,4704,3866.46
495,21,Web Dev,Low,4725,3365.417657389885,34,New,10,0.92,Low,Other,6642,4270.06
496,66,Graphic Design,Low,3721,3128.4085718073748,32,New,9,0.98,High,Other,4036,4241.84
497,88,Mobile Dev,High,200,2153.799266179663,7,Repeat,5,0.88,Normal,USA,1287,1159.03
498,17,Web Dev,Medium,1413,2701.479059137531,37,New,8,0.95,Normal,Other,3495,1911.79
499,63,Writing,Medium,3548,3185.0506484096204,4,New,8,0.96,Low,USA,4128,5854.37
500,23,Graphic Design,Medium,3344,2027.395542547362,5,New,14,0.89,Normal,India,5067,7614.4
501,53,Graphic Design,Medium,2001,1864.9791673085044,28,Repeat,3,0.85,Normal,India,3238,2259.44
502,16,Graphic Design,Medium,4774,4468.894561799097,39,New,5,0.95,High,India,5196,5359.56
503,65,Web Dev,Medium,1314,541.4711349104949,26,Repeat,8,0.94,Low,USA,3394,2705.97
504,23,Web Dev,Medium,3726,1980.8340092471249,38,New,10,0.95,Normal,USA,6431,5453.93
505,80,Web Dev,Medium,889,3974.2102048827005,28,Repeat,3,0.87,High,Europe,2058,1253.78
506,13,Web Dev,Medium,1466,1371.3218647365989,42,New,3,0.94,Normal,Other,2204,1374.01
507,75,Mobile Dev,Low,3723,3497.794916420656,37,Repeat,6,0.93,High,USA,4323,3646.54
508,32,Data Science,Medium,602,1917.6602286440122,47,Repeat,7,0.92,Low,USA,1797,836.8
509,82,Mobile Dev,Low,272,5083.312449098731,48,Repeat,7,0.97,Low,Other,1887,613.43
510,56,Graphic Design,High,986,2197.43759295544,37,Repeat,6,0.91,Low,Europe,1995,1281.03
511,87,Mobile Dev,Low,1517,1492.6718861258264,47,Repeat,7,0.9,Normal,Other,3538,1274.75
512,20,Writing,High,3632,3251.1070959729395,43,Repeat,14,0.93,Normal,Other,5266,6533.54
513,73,Web Dev,Low,4468,943.6140010825223,8,New,7,0.99,High,India,6749,6950.27
514,16,Writing,High,3529,4815.281209319592,31,Repeat,4,0.9,Low,India,5737,4663.19
515,29,Writing,Low,1509,4128.165269945062,48,New,8,0.92,Low,Other,3308,1421.45
516,56,Graphic Design,Low,3023,4657.477092465258,30,New,8,0.89,High,Europe,4598,4257.36
517,89,Web Dev,High,2010,2483.437468813179,41,Repeat,2,0.95,High,Europe,4025,3686.13
518,57,Writing,Medium,360,5034.76997105141,42,New,10,0.9,Normal,Europe,2751,1617.07
519,27,Graphic Design,Medium,3452,3037.256564812347,6,Repeat,5,0.95,Low,USA,5359,5360.57
520,20,Web Dev,Medium,1452,703.9893542833878,7,New,2,0.87,Normal,India,3919,3549.8
521,61,Data Science,Medium,1599,1460.571106602317,45,Repeat,3,0.89,High,Europe,2330,1441.92
522,43,Graphic Design,Medium,4473,4309.658888940084,8,New,3,0.88,Low,USA,5348,4761.31
523,57,Mobile Dev,Low,2240,5394.070448029741,40,Repeat,5,0.97,High,Other,4227,2692.38
524,46,Web Dev,Medium,3106,706.8357156488609,33,Repeat,8,0.86,High,Other,4648,4947.59
